time, lat, lon, speed, angle, alt, satellites, pm_raw, pm_filt, voc
2015-8-13 21:59:3, 33.9521, -83.3743, 5.67, 349.42, 213.60, 8, 0.1708, 0.1661, 3807.43
2015-8-13 21:59:4, 33.9521, -83.3743, 5.10, 343.02, 213.60, 8, 0.0000, 0.1495, 3807.43
2015-8-13 21:59:6, 33.9522, -83.3743, 4.76, 348.22, 213.60, 8, 0.2501, 0.1596, 3807.43
2015-8-13 21:59:8, 33.9522, -83.3743, 6.41, 347.76, 213.60, 8, 0.2410, 0.1677, 3807.43
2015-8-13 21:59:8, 33.9522, -83.3743, 6.41, 347.76, 213.60, 8, 0.1193, 0.1629, 3807.43
2015-8-13 21:59:10, 33.9523, -83.3744, 6.40, 355.05, 218.90, 7, 0.1187, 0.1585, 3812.32
2015-8-13 21:59:12, 33.9524, -83.3744, 6.02, 354.19, 218.90, 7, 0.0000, 0.1426, 3807.43
2015-8-13 21:59:12, 33.9524, -83.3744, 6.02, 354.19, 222.40, 7, 0.1322, 0.1416, 3807.43
2015-8-13 21:59:14, 33.9524, -83.3744, 5.83, 350.43, 223.10, 7, 0.3780, 0.1652, 3807.43
2015-8-13 21:59:16, 33.9525, -83.3744, 7.68, 353.03, 223.10, 7, 0.2316, 0.1719, 3812.32
2015-8-13 21:59:18, 33.9525, -83.3744, 6.39, 351.47, 223.10, 7, 0.1770, 0.1724, 3822.09
2015-8-13 21:59:20, 33.9526, -83.3744, 5.75, 316.78, 223.10, 7, 0.0933, 0.1645, 3817.20
2015-8-13 21:59:22, 33.9526, -83.3745, 6.65, 293.46, 223.10, 7, 0.0887, 0.1569, 3817.20
2015-8-13 21:59:24, 33.9527, -83.3746, 8.18, 284.53, 223.10, 7, 0.2417, 0.1654, 3812.32
2015-8-13 21:59:26, 33.9527, -83.3747, 9.97, 265.55, 223.10, 7, 0.1895, 0.1678, 3817.20
2015-8-13 21:59:28, 33.9527, -83.3748, 11.37, 269.27, 223.10, 7, 0.1991, 0.1709, 3812.32
2015-8-13 21:59:28, 33.9527, -83.3749, 10.36, 273.79, 223.10, 7, 0.0000, 0.1538, 3812.32
2015-8-13 21:59:31, 33.9526, -83.3750, 7.08, 257.70, 223.10, 7, 0.2191, 0.1604, 3807.43
2015-8-13 21:59:32, 33.9526, -83.3751, 7.83, 268.32, 223.10, 7, 0.2530, 0.1696, 3807.43
2015-8-13 21:59:35, 33.9526, -83.3751, 6.69, 284.10, 223.10, 7, 0.0000, 0.1527, 3807.43
