time, lat, lon, speed, angle, alt, satellites, pm_raw, pm_filt, voc
2015-8-11 13:25:37, 33.9647, -83.4030, 15.15, 137.50, 244.10, 9, 0.0755, 0.0872, 571.85
2015-8-11 13:25:40, 33.9646, -83.4028, 17.34, 135.51, 244.10, 9, 0.0000, 0.0785, 562.07
2015-8-11 13:25:43, 33.9644, -83.4026, 19.23, 132.77, 244.10, 9, 0.0000, 0.0706, 557.18
2015-8-11 13:25:46, 33.9642, -83.4023, 20.33, 131.73, 244.10, 9, 0.0000, 0.0636, 552.30
2015-8-11 13:25:49, 33.9640, -83.4021, 21.03, 133.19, 244.10, 9, 0.0000, 0.0572, 552.30
2015-8-11 13:25:51, 33.9639, -83.4019, 21.49, 129.57, 244.10, 9, 0.1677, 0.0682, 552.30
2015-8-11 13:25:53, 33.9637, -83.4017, 20.77, 127.60, 244.10, 9, 0.0501, 0.0664, 562.07
2015-8-11 13:25:56, 33.9636, -83.4014, 21.11, 116.77, 244.10, 9, 0.1996, 0.0797, 557.18
2015-8-11 13:25:59, 33.9635, -83.4011, 19.92, 114.76, 237.90, 9, 0.2503, 0.0968, 571.85
2015-8-11 13:26:2, 33.9633, -83.4009, 14.92, 118.28, 237.90, 9, 0.1889, 0.1060, 586.51
2015-8-11 13:26:5, 33.9632, -83.4008, 7.52, 170.71, 236.10, 9, 0.2418, 0.1196, 596.29
2015-8-11 13:26:7, 33.9632, -83.4009, 8.72, 240.19, 236.10, 9, 0.0641, 0.1140, 586.51
2015-8-11 13:26:10, 33.9631, -83.4010, 7.18, 255.71, 236.10, 9, 0.0681, 0.1095, 601.17
2015-8-11 13:26:13, 33.9632, -83.4011, 5.83, 296.66, 236.10, 9, 0.0283, 0.1013, 610.95
2015-8-11 13:26:16, 33.9632, -83.4012, 4.76, 293.83, 236.10, 9, 0.0719, 0.0984, 606.06
2015-8-11 13:26:19, 33.9632, -83.4012, 2.19, 313.79, 236.10, 9, 0.0000, 0.0885, 610.95
2015-8-11 13:26:22, 33.9633, -83.4012, 2.28, 313.79, 236.10, 9, 0.0000, 0.0797, 606.06
2015-8-11 13:26:25, 33.9633, -83.4012, 1.08, 313.79, 236.10, 9, 0.0000, 0.0717, 606.06
2015-8-11 13:26:27, 33.9633, -83.4012, 0.92, 313.79, 236.10, 9, 0.0317, 0.0677, 606.06
2015-8-11 13:26:31, 33.9633, -83.4012, 0.03, 313.79, 236.10, 9, 0.2095, 0.0819, 601.17
2015-8-11 13:26:33, 33.9633, -83.4012, 0.00, 313.79, 236.10, 9, 0.0000, 0.0737, 596.29
2015-8-11 13:26:36, 33.9633, -83.4012, 0.01, 313.79, 236.10, 9, 0.0000, 0.0663, 596.29
2015-8-11 13:26:39, 33.9633, -83.4012, 0.01, 313.79, 236.10, 9, 0.0000, 0.0597, 591.40
2015-8-11 13:26:42, 33.9633, -83.4012, 0.03, 313.79, 236.10, 9, 0.0000, 0.0537, 591.40
2015-8-11 13:26:45, 33.9633, -83.4013, 0.04, 313.79, 236.10, 9, 0.0000, 0.0484, 591.40
2015-8-11 13:26:48, 33.9633, -83.4013, 0.04, 313.79, 236.10, 9, 0.0000, 0.0435, 586.51
2015-8-11 13:26:51, 33.9633, -83.4013, 0.04, 313.79, 236.10, 9, 0.0000, 0.0392, 586.51
2015-8-11 13:26:54, 33.9633, -83.4013, 0.39, 313.79, 236.10, 9, 0.0000, 0.0353, 586.51
2015-8-11 13:26:57, 33.9634, -83.4013, 0.68, 298.48, 236.10, 9, 0.0006, 0.0318, 581.62
2015-8-11 13:27:0, 33.9634, -83.4014, 0.63, 292.58, 236.10, 9, 0.0000, 0.0286, 581.62
2015-8-11 13:27:3, 33.9634, -83.4014, 0.15, 292.58, 236.10, 9, 0.0000, 0.0258, 576.74
2015-8-11 13:27:6, 33.9634, -83.4014, 0.09, 292.58, 236.10, 9, 0.0000, 0.0232, 576.74
2015-8-11 13:27:9, 33.9634, -83.4014, 0.09, 292.58, 236.10, 9, 0.0000, 0.0209, 576.74
2015-8-11 13:27:12, 33.9634, -83.4014, 0.27, 292.58, 236.10, 9, 0.0000, 0.0188, 571.85
2015-8-11 13:27:15, 33.9634, -83.4014, 0.24, 292.58, 236.10, 9, 0.0000, 0.0169, 571.85
2015-8-11 13:27:17, 33.9634, -83.4014, 0.15, 292.58, 236.10, 9, 0.0000, 0.0152, 566.96
2015-8-11 13:27:20, 33.9634, -83.4014, 0.11, 292.58, 236.10, 9, 0.0000, 0.0137, 566.96
2015-8-11 13:27:23, 33.9633, -83.4014, 0.37, 292.58, 236.10, 9, 0.0000, 0.0123, 562.07
2015-8-11 13:27:26, 33.9633, -83.4014, 0.48, 292.58, 236.10, 9, 0.0000, 0.0111, 557.18
2015-8-11 13:27:30, 33.9633, -83.4014, 0.24, 292.58, 235.60, 9, 0.0000, 0.0100, 557.18
2015-8-11 13:27:33, 33.9633, -83.4014, 0.19, 292.58, 235.60, 9, 0.0000, 0.0090, 552.30
2015-8-11 13:27:36, 33.9633, -83.4014, 0.78, 239.81, 235.60, 9, 0.0134, 0.0094, 552.30
2015-8-11 13:27:39, 33.9633, -83.4014, 0.53, 249.76, 235.60, 9, 0.0242, 0.0109, 552.30
2015-8-11 13:27:42, 33.9633, -83.4014, 0.33, 249.76, 235.60, 9, 0.0000, 0.0098, 552.30
2015-8-11 13:27:45, 33.9634, -83.4014, 0.40, 249.76, 235.60, 9, 0.0000, 0.0088, 552.30
2015-8-11 13:27:48, 33.9634, -83.4014, 0.10, 249.76, 235.60, 9, 0.0005, 0.0080, 547.41
2015-8-11 13:27:51, 33.9634, -83.4014, 0.21, 249.76, 235.60, 9, 0.0000, 0.0072, 547.41
2015-8-11 13:27:54, 33.9634, -83.4014, 0.36, 249.76, 235.60, 9, 0.0000, 0.0065, 547.41
2015-8-11 13:27:57, 33.9634, -83.4014, 0.27, 249.76, 235.60, 9, 0.0000, 0.0058, 542.52
2015-8-11 13:28:0, 33.9634, -83.4014, 0.12, 249.76, 235.60, 9, 0.0000, 0.0052, 542.52
2015-8-11 13:28:3, 33.9634, -83.4014, 0.63, 199.21, 235.60, 9, 0.0000, 0.0047, 537.63
2015-8-11 13:28:5, 33.9634, -83.4014, 0.30, 199.21, 235.60, 9, 0.0067, 0.0049, 537.63
2015-8-11 13:28:8, 33.9634, -83.4014, 0.27, 199.21, 235.60, 9, 0.0000, 0.0044, 532.75
2015-8-11 13:28:11, 33.9634, -83.4013, 2.11, 48.22, 235.60, 9, 0.0000, 0.0040, 527.86
2015-8-11 13:28:14, 33.9634, -83.4013, 1.95, 51.71, 235.60, 9, 0.0000, 0.0036, 527.86
2015-8-11 13:28:17, 33.9634, -83.4013, 0.17, 51.71, 235.60, 9, 0.0000, 0.0032, 527.86
2015-8-11 13:28:19, 33.9634, -83.4013, 0.14, 51.71, 235.60, 9, 0.0000, 0.0029, 527.86
2015-8-11 13:28:22, 33.9634, -83.4013, 0.30, 51.71, 235.60, 9, 0.0000, 0.0026, 527.86
2015-8-11 13:28:25, 33.9634, -83.4013, 0.32, 51.71, 235.60, 9, 0.0000, 0.0024, 527.86
2015-8-11 13:28:28, 33.9634, -83.4013, 0.13, 51.71, 235.60, 9, 0.0000, 0.0021, 522.97
2015-8-11 13:28:31, 33.9634, -83.4013, 0.19, 51.71, 235.60, 9, 0.0000, 0.0019, 522.97
2015-8-11 13:28:34, 33.9634, -83.4013, 0.48, 51.71, 236.70, 9, 0.0011, 0.0018, 522.97
2015-8-11 13:28:36, 33.9634, -83.4013, 0.15, 51.71, 236.70, 9, 0.0000, 0.0016, 522.97
2015-8-11 13:28:39, 33.9634, -83.4013, 0.06, 51.71, 236.70, 9, 0.0000, 0.0015, 522.97
2015-8-11 13:28:42, 33.9634, -83.4013, 0.08, 51.71, 236.70, 9, 0.0000, 0.0013, 522.97
2015-8-11 13:28:45, 33.9634, -83.4013, 0.13, 51.71, 236.70, 9, 0.0000, 0.0012, 522.97
2015-8-11 13:28:48, 33.9634, -83.4013, 0.08, 51.71, 236.70, 9, 0.0000, 0.0011, 518.08
2015-8-11 13:28:51, 33.9634, -83.4013, 0.03, 51.71, 236.70, 9, 0.0000, 0.0010, 518.08
2015-8-11 13:28:54, 33.9634, -83.4013, 0.17, 51.71, 236.70, 9, 0.0000, 0.0009, 518.08
2015-8-11 13:28:57, 33.9634, -83.4013, 0.23, 51.71, 236.70, 9, 0.0000, 0.0008, 513.20
2015-8-11 13:29:0, 33.9634, -83.4013, 0.06, 51.71, 236.70, 9, 0.0000, 0.0007, 513.20
2015-8-11 13:29:3, 33.9634, -83.4013, 0.14, 51.71, 236.70, 9, 0.0000, 0.0006, 513.20
2015-8-11 13:29:6, 33.9634, -83.4013, 0.03, 51.71, 236.70, 9, 0.0000, 0.0006, 513.20
2015-8-11 13:29:9, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0005, 513.20
2015-8-11 13:29:12, 33.9634, -83.4013, 0.03, 51.71, 236.70, 9, 0.0000, 0.0005, 513.20
2015-8-11 13:29:15, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0004, 508.31
2015-8-11 13:29:18, 33.9634, -83.4013, 0.01, 51.71, 236.70, 9, 0.0000, 0.0004, 508.31
2015-8-11 13:29:21, 33.9634, -83.4013, 0.01, 51.71, 236.70, 9, 0.0000, 0.0003, 508.31
2015-8-11 13:29:23, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0003, 508.31
2015-8-11 13:29:26, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0003, 503.42
2015-8-11 13:29:29, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0002, 503.42
2015-8-11 13:29:32, 33.9634, -83.4013, 0.00, 51.71, 236.70, 9, 0.0163, 0.0019, 498.53
2015-8-11 13:29:35, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0017, 498.53
2015-8-11 13:29:38, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0078, 0.0023, 493.65
2015-8-11 13:29:41, 33.9634, -83.4013, 0.03, 51.71, 236.70, 9, 0.0000, 0.0021, 493.65
2015-8-11 13:29:44, 33.9634, -83.4013, 0.04, 51.71, 236.70, 9, 0.0000, 0.0018, 493.65
2015-8-11 13:29:46, 33.9634, -83.4013, 0.03, 51.71, 236.70, 9, 0.0321, 0.0049, 493.65
2015-8-11 13:29:49, 33.9634, -83.4013, 0.03, 51.71, 236.70, 9, 0.0314, 0.0075, 493.65
2015-8-11 13:29:52, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0068, 488.76
2015-8-11 13:29:55, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0061, 488.76
2015-8-11 13:29:58, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0055, 488.76
2015-8-11 13:30:0, 33.9634, -83.4013, 0.03, 51.71, 236.70, 9, 0.0069, 0.0056, 488.76
2015-8-11 13:30:3, 33.9634, -83.4013, 0.02, 51.71, 236.70, 9, 0.0000, 0.0051, 488.76
2015-8-11 13:30:6, 33.9634, -83.4013, 0.01, 51.71, 237.20, 10, 0.0030, 0.0049, 488.76
2015-8-11 13:30:9, 33.9634, -83.4013, 0.02, 51.71, 237.20, 10, 0.0000, 0.0044, 488.76
2015-8-11 13:30:12, 33.9634, -83.4013, 0.01, 51.71, 237.20, 10, 0.0000, 0.0039, 488.76
2015-8-11 13:30:15, 33.9634, -83.4013, 0.02, 51.71, 237.20, 10, 0.0000, 0.0035, 483.87
2015-8-11 13:30:18, 33.9634, -83.4013, 0.01, 51.71, 237.20, 10, 0.0000, 0.0032, 483.87
2015-8-11 13:30:21, 33.9634, -83.4013, 0.01, 51.71, 237.20, 10, 0.0000, 0.0029, 483.87
2015-8-11 13:30:24, 33.9634, -83.4013, 0.02, 51.71, 237.20, 10, 0.0000, 0.0026, 483.87
2015-8-11 13:30:26, 33.9634, -83.4013, 0.02, 51.71, 237.20, 10, 0.0000, 0.0023, 483.87
2015-8-11 13:30:30, 33.9634, -83.4013, 0.01, 51.71, 237.20, 10, 0.0000, 0.0021, 478.98
2015-8-11 13:30:33, 33.9634, -83.4013, 0.02, 51.71, 237.20, 10, 0.0234, 0.0042, 478.98
2015-8-11 13:30:36, 33.9634, -83.4013, 0.01, 51.71, 237.20, 10, 0.0053, 0.0043, 478.98
2015-8-11 13:30:39, 33.9634, -83.4013, 0.01, 51.71, 237.20, 10, 0.0000, 0.0039, 478.98
2015-8-11 13:30:42, 33.9634, -83.4013, 0.03, 51.71, 237.20, 10, 0.0000, 0.0035, 478.98
2015-8-11 13:30:45, 33.9634, -83.4013, 0.03, 51.71, 237.20, 10, 0.0000, 0.0032, 478.98
2015-8-11 13:30:48, 33.9634, -83.4013, 0.03, 51.71, 237.20, 10, 0.0000, 0.0028, 478.98
2015-8-11 13:30:51, 33.9634, -83.4013, 0.01, 51.71, 237.20, 10, 0.0000, 0.0026, 474.10
2015-8-11 13:30:53, 33.9634, -83.4013, 0.03, 51.71, 237.20, 10, 0.0022, 0.0025, 474.10
2015-8-11 13:30:56, 33.9634, -83.4013, 0.04, 51.71, 237.20, 10, 0.0000, 0.0023, 474.10
2015-8-11 13:30:59, 33.9634, -83.4013, 0.04, 51.71, 237.20, 10, 0.0000, 0.0020, 469.21
2015-8-11 13:31:2, 33.9634, -83.4013, 0.02, 51.71, 237.20, 10, 0.0000, 0.0018, 469.21
2015-8-11 13:31:5, 33.9634, -83.4013, 0.01, 51.71, 237.20, 10, 0.0025, 0.0019, 469.21
2015-8-11 13:31:8, 33.9634, -83.4013, 0.03, 51.71, 237.30, 9, 0.0323, 0.0050, 469.21
2015-8-11 13:31:11, 33.9634, -83.4013, 0.02, 51.71, 237.30, 9, 0.0000, 0.0045, 469.21
2015-8-11 13:31:14, 33.9634, -83.4013, 0.05, 51.71, 237.30, 9, 0.0000, 0.0040, 469.21
2015-8-11 13:31:17, 33.9634, -83.4013, 0.03, 51.71, 237.30, 9, 0.0000, 0.0036, 464.32
2015-8-11 13:31:20, 33.9634, -83.4013, 0.03, 51.71, 237.30, 9, 0.0000, 0.0032, 464.32
2015-8-11 13:31:23, 33.9634, -83.4013, 0.01, 51.71, 237.30, 9, 0.0000, 0.0029, 464.32
2015-8-11 13:31:26, 33.9634, -83.4013, 0.03, 51.71, 237.30, 9, 0.0000, 0.0026, 464.32
2015-8-11 13:31:29, 33.9634, -83.4013, 0.01, 51.71, 237.30, 9, 0.0000, 0.0024, 459.43
2015-8-11 13:31:32, 33.9634, -83.4013, 0.03, 51.71, 237.30, 9, 0.0000, 0.0021, 459.43
2015-8-11 13:31:35, 33.9634, -83.4013, 0.02, 51.71, 237.30, 9, 0.0000, 0.0019, 459.43
2015-8-11 13:31:38, 33.9634, -83.4013, 0.04, 51.71, 237.30, 9, 0.0000, 0.0017, 454.55
2015-8-11 13:31:41, 33.9634, -83.4013, 0.03, 51.71, 237.30, 9, 0.0000, 0.0016, 454.55
2015-8-11 13:31:44, 33.9634, -83.4013, 0.05, 51.71, 237.30, 9, 0.0000, 0.0014, 449.66
2015-8-11 13:31:47, 33.9634, -83.4013, 0.04, 51.71, 237.50, 10, 0.1276, 0.0140, 449.66
2015-8-11 13:31:50, 33.9634, -83.4013, 0.83, 57.72, 237.50, 10, 0.0647, 0.0191, 444.77
2015-8-11 13:31:53, 33.9634, -83.4013, 1.88, 50.57, 237.50, 10, 0.0148, 0.0187, 444.77
2015-8-11 13:31:56, 33.9634, -83.4012, 2.16, 60.21, 237.50, 10, 0.0211, 0.0189, 444.77
2015-8-11 13:31:59, 33.9634, -83.4011, 0.58, 50.06, 237.50, 10, 0.0288, 0.0199, 439.88
2015-8-11 13:32:2, 33.9634, -83.4011, 0.33, 50.06, 237.50, 10, 0.0000, 0.0179, 435.00
2015-8-11 13:32:5, 33.9634, -83.4011, 0.18, 50.06, 237.50, 10, 0.0518, 0.0213, 430.11
2015-8-11 13:32:8, 33.9634, -83.4010, 3.93, 96.12, 237.50, 10, 0.0891, 0.0281, 435.00
2015-8-11 13:32:11, 33.9634, -83.4009, 13.01, 115.34, 237.50, 10, 0.0779, 0.0331, 420.33
2015-8-11 13:32:13, 33.9633, -83.4008, 14.38, 117.68, 237.50, 10, 0.0396, 0.0337, 420.33
2015-8-11 13:32:16, 33.9632, -83.4005, 16.16, 113.38, 237.50, 10, 0.0335, 0.0337, 420.33
2015-8-11 13:32:19, 33.9631, -83.4003, 16.33, 116.64, 237.50, 10, 0.0135, 0.0317, 420.33
2015-8-11 13:32:22, 33.9630, -83.4000, 16.35, 115.58, 237.50, 10, 0.0400, 0.0325, 425.22
2015-8-11 13:32:25, 33.9629, -83.3998, 15.69, 116.89, 237.50, 10, 0.0416, 0.0334, 430.11
2015-8-11 13:32:27, 33.9628, -83.3996, 15.84, 115.81, 240.90, 10, 0.0603, 0.0361, 435.00
2015-8-11 13:32:30, 33.9627, -83.3994, 18.42, 117.12, 240.90, 10, 0.1241, 0.0449, 425.22
2015-8-11 13:32:33, 33.9626, -83.3991, 19.33, 115.54, 241.30, 10, 0.0399, 0.0444, 425.22
2015-8-11 13:32:35, 33.9625, -83.3989, 18.74, 113.23, 241.30, 10, 0.0900, 0.0490, 425.22
2015-8-11 13:32:38, 33.9624, -83.3986, 18.06, 111.56, 241.70, 9, 0.0244, 0.0465, 430.11
2015-8-11 13:32:41, 33.9624, -83.3983, 18.85, 101.03, 241.70, 9, 0.0491, 0.0468, 435.00
2015-8-11 13:32:44, 33.9623, -83.3980, 19.79, 97.56, 241.70, 9, 0.0533, 0.0474, 435.00
2015-8-11 13:32:46, 33.9623, -83.3978, 19.61, 96.89, 241.70, 9, 0.0305, 0.0457, 430.11
2015-8-11 13:32:49, 33.9623, -83.3974, 17.59, 94.12, 241.70, 9, 0.0412, 0.0453, 439.88
2015-8-11 13:32:51, 33.9623, -83.3973, 14.33, 95.20, 241.70, 9, 0.0813, 0.0489, 449.66
